bin	swScore	milliDiv	milliDel	milliIns	genoName	genoStart	genoEnd	genoLeft	strand	repName	repClass	repFamily	repStart	repEnd	repLeft	id
1	1	1	1	1	chrX	61880574	61927096	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	61936569	61959547	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	61967845	61973104	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	61979195	61998594	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	62000097	62000700	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	62003205	62041193	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	62045228	62045843	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	65455718	65455743	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	73769987	73770249	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	83965410	83965765	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	88083253	88083341	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	88735757	88735943	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	93459339	93459489	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	93643706	93643985	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	96772866	96773262	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	97829455	97829623	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	97836751	97837045	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	108297348	108297830	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	115521101	115521246	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	117333911	117334190	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	125605686	125607267	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	130224031	130224313	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	133660310	133660450	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	134108836	134108891	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	139858392	139858607	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	155258261	155259779	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	313470	313613	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	3004989	3005175	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	7671817	7694928	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	7726064	7730229	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	7730734	7731598	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	7735811	7752887	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	7785067	7806311	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	7806856	7814704	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	7815230	7820478	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	7829937	7832032	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	7832744	7848695	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	7870343	7873582	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	7874115	7874584	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	7875409	7885257	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	7886545	7894591	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	7898927	7916812	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	7918790	7921352	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	7926344	7936705	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	7941130	7947438	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	7948790	7964448	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	8179010	8181143	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	8181757	8213330	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	8214629	8215637	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	8220421	8230061	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	8230686	8231546	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	8240772	8265916	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	8291535	8292942	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	8294002	8295175	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	8296944	8321375	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	8325813	8325929	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	8326678	8333466	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	8334027	8342387	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	8356544	8369346	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	8909560	8909925	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	9072781	9072993	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	9908434	9925428	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	9981952	9982126	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	10034864	10036712	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	10040627	10045657	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	10047773	10052533	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	10053695	10057722	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	10059394	10073694	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	10075082	10075781	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	10080736	10104539	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	13104556	13143946	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	13193984	13196531	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	13258830	13259399	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	13290177	13290667	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	13446524	13451585	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	13452332	13461798	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	13464558	13469801	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	13472564	13476448	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	13479203	13487223	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	13489984	13490110	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	13642278	13748576	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	13798588	13870229	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	19691913	19692524	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	19764063	19776198	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	19780600	19781704	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	19783669	19796396	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	19800068	19801419	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	19808085	19817100	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	19944298	19944581	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	20235195	20235478	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	20362679	20371694	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	20378360	20379711	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	20383383	20396110	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	20398075	20399179	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	20403581	20415713	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	20487248	20487859	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	23124788	23125577	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	23149027	23151205	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	23157969	23158245	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	23159001	23167737	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	23178886	23181770	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	23220740	23223625	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	23234125	23235822	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	23236898	23248080	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	23248729	23248851	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	23899295	23899388	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	23956449	23956628	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	24247659	24247700	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	24630999	24631040	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	24953159	24975657	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	24980997	24991235	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	25022753	25039185	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	25040153	25042421	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	25048332	25059258	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	25060235	25064798	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	25099139	25121882	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	25122419	25160800	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	25182404	25192372	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	25217722	25219409	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	25493588	25495275	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	26148315	26148450	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	26586905	26609405	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	26614745	26624983	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	26656502	26672934	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	26673902	26676170	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	26682081	26693007	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	26693984	26698547	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	26732883	26755623	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	26756160	26794538	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	26816148	26826116	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	26851466	26853153	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	27109247	27110934	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	27136281	27146249	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	27167859	27206241	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	27206778	27229502	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	27263848	27268411	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	27269388	27280315	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	27286226	27288494	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	27289462	27305895	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	27337415	27347656	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	27352996	27375497	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	27813984	27814119	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	28555026	28555353	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	28784131	28819345	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	58819367	58917648	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	58971913	58997782	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrY	59361267	59362785	-1	+	L1	LINE	L1	-1	1	1	1
